transaction_id,date,time,hour,day_of_week,month,month_num,amount,category,merchant,sender_upi,receiver_upi,status,is_anomaly,payment_mode
GP0006184,2024-10-02,11:18:41,11,Wednesday,October,10,1034.04,Healthcare,Practo,user1074@okicici,practo@okaxis,Success,False,GPay UPI
GP0006185,2024-06-13,03:46:33,3,Thursday,June,6,1272.58,Groceries,Blinkit,user9214@okicici,blinkit@okaxis,Failed,False,GPay UPI
GP0006186,2024-06-03,02:44:48,2,Monday,June,6,1037.81,Utilities,Electricity Board,user4381@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0006187,2024-05-12,15:24:55,15,Sunday,May,5,6048.36,Education,Unacademy,user1675@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0006188,2024-02-09,12:55:46,12,Friday,February,2,9875.87,Bank Transfer,Family Transfer,user2570@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0006189,2024-07-28,22:17:57,22,Sunday,July,7,6161.66,Shopping,Meesho,user3580@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006190,2024-02-16,07:20:29,7,Friday,February,2,385.77,Utilities,Broadband,user4638@okicici,broadband@okaxis,Failed,False,GPay UPI
GP0006191,2024-01-28,22:44:27,22,Sunday,January,1,954.94,Recharge,Vi,user5522@okicici,vi@okaxis,Success,False,GPay UPI
GP0006192,2024-12-19,01:19:10,1,Thursday,December,12,397.54,Transport,IRCTC,user8941@okicici,irctc@okaxis,Success,False,GPay UPI
GP0006193,2024-02-02,19:13:19,19,Friday,February,2,8781.07,Shopping,Myntra,user7186@okicici,myntra@okaxis,Success,False,GPay UPI
GP0006194,2024-03-12,04:56:41,4,Tuesday,March,3,659.35,Food & Dining,Starbucks,user7226@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0006195,2024-02-24,19:35:58,19,Saturday,February,2,133.09,Entertainment,BookMyShow,user3860@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0006196,2024-08-23,00:10:15,0,Friday,August,8,595.98,Entertainment,BookMyShow,user6519@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0006197,2024-12-13,02:25:10,2,Friday,December,12,43506.84,Bank Transfer,Family Transfer,user2626@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0006198,2024-06-10,11:38:25,11,Monday,June,6,53.63,Transport,Rapido,user1988@okicici,rapido@okaxis,Success,False,GPay UPI
GP0006199,2024-07-05,10:33:12,10,Friday,July,7,518.46,Food & Dining,Zomato,user9133@okicici,zomato@okaxis,Success,False,GPay UPI
GP0006200,2024-08-26,21:24:47,21,Monday,August,8,247.12,Food & Dining,Dominos,user2053@okicici,dominos@okaxis,Failed,False,GPay UPI
GP0006201,2024-03-12,10:24:10,10,Tuesday,March,3,648.72,Recharge,BSNL,user7924@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0006202,2024-07-26,03:38:17,3,Friday,July,7,146.75,Healthcare,1mg,user2522@okicici,1mg@okaxis,Success,False,GPay UPI
GP0006203,2024-01-17,07:12:32,7,Wednesday,January,1,6128.68,Bank Transfer,Family Transfer,user4703@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0006204,2024-06-25,01:46:43,1,Tuesday,June,6,429.85,Transport,Ola,user5596@okicici,ola@okaxis,Success,False,GPay UPI
GP0006205,2024-01-04,21:19:00,21,Thursday,January,1,1214.59,Recharge,Airtel,user3540@okicici,airtel@okaxis,Success,True,GPay UPI
GP0006206,2024-01-16,08:45:09,8,Tuesday,January,1,825.72,Healthcare,Netmeds,user3904@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0006207,2024-11-16,12:35:04,12,Saturday,November,11,355.87,Entertainment,BookMyShow,user8354@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0006208,2024-03-06,08:05:38,8,Wednesday,March,3,3623.99,Bank Transfer,Family Transfer,user9731@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0006209,2024-10-31,17:39:21,17,Thursday,October,10,542.76,Groceries,Blinkit,user3833@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0006210,2024-05-07,08:56:13,8,Tuesday,May,5,9646.9,Education,Coursera,user2837@okicici,coursera@okaxis,Success,False,GPay UPI
GP0006211,2024-11-24,11:01:37,11,Sunday,November,11,553.47,Transport,IRCTC,user9016@okicici,irctc@okaxis,Failed,False,GPay UPI
GP0006212,2024-02-03,03:13:02,3,Saturday,February,2,780.7,Groceries,JioMart,user7583@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0006213,2024-07-31,01:49:03,1,Wednesday,July,7,877.97,Groceries,Zepto,user8791@okicici,zepto@okaxis,Success,False,GPay UPI
GP0006214,2024-04-14,16:49:12,16,Sunday,April,4,740.72,Recharge,Jio,user4550@okicici,jio@okaxis,Success,False,GPay UPI
GP0006215,2024-05-16,01:50:14,1,Thursday,May,5,487.48,Recharge,Jio,user6988@okicici,jio@okaxis,Success,False,GPay UPI
GP0006216,2024-07-28,14:01:08,14,Sunday,July,7,9493.58,Entertainment,Spotify,user1633@okicici,spotify@okaxis,Success,True,GPay UPI
GP0006217,2024-01-22,01:17:20,1,Monday,January,1,6246.31,Education,Udemy,user2893@okicici,udemy@okaxis,Success,False,GPay UPI
GP0006218,2024-01-31,05:10:37,5,Wednesday,January,1,3187.73,Utilities,Electricity Board,user6940@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0006219,2024-03-22,08:28:28,8,Friday,March,3,14496.27,Bank Transfer,Personal Transfer,user7140@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0006220,2024-02-14,20:50:04,20,Wednesday,February,2,278.35,Recharge,BSNL,user6118@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0006221,2024-12-23,18:59:51,18,Monday,December,12,10222.24,Shopping,Ajio,user6355@okicici,ajio@okaxis,Failed,False,GPay UPI
GP0006222,2024-11-10,08:38:33,8,Sunday,November,11,1973.12,Healthcare,Netmeds,user1893@okicici,netmeds@okaxis,Pending,False,GPay UPI
GP0006223,2024-10-15,15:30:34,15,Tuesday,October,10,791.96,Transport,Ola,user7329@okicici,ola@okaxis,Success,False,GPay UPI
GP0006224,2024-02-06,16:43:10,16,Tuesday,February,2,111.24,Transport,Uber,user3558@okicici,uber@okaxis,Success,False,GPay UPI
GP0006225,2024-09-25,09:29:53,9,Wednesday,September,9,739.27,Food & Dining,Zomato,user5834@okicici,zomato@okaxis,Success,False,GPay UPI
GP0006226,2024-02-12,18:31:30,18,Monday,February,2,2441.62,Entertainment,Netflix,user6930@okicici,netflix@okaxis,Success,True,GPay UPI
GP0006227,2024-10-21,00:32:43,0,Monday,October,10,1270.18,Food & Dining,Zomato,user7767@okicici,zomato@okaxis,Success,False,GPay UPI
GP0006228,2024-11-07,16:29:09,16,Thursday,November,11,299.33,Transport,RedBus,user4700@okicici,redbus@okaxis,Success,False,GPay UPI
GP0006229,2024-06-16,20:22:50,20,Sunday,June,6,1468.34,Groceries,BigBasket,user3983@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0006230,2024-02-28,06:46:33,6,Wednesday,February,2,757.28,Transport,RedBus,user9638@okicici,redbus@okaxis,Success,False,GPay UPI
GP0006231,2024-01-22,02:19:19,2,Monday,January,1,1988.78,Healthcare,Practo,user6349@okicici,practo@okaxis,Success,False,GPay UPI
GP0006232,2024-03-06,02:14:04,2,Wednesday,March,3,477.54,Food & Dining,Swiggy,user7001@okicici,swiggy@okaxis,Pending,False,GPay UPI
GP0006233,2024-09-14,23:39:21,23,Saturday,September,9,3016.98,Education,Unacademy,user1718@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0006234,2024-02-28,16:54:08,16,Wednesday,February,2,5189.54,Shopping,Meesho,user9126@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006235,2024-09-20,04:31:29,4,Friday,September,9,699.22,Recharge,BSNL,user3674@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0006236,2024-12-20,10:49:56,10,Friday,December,12,7998.47,Shopping,Myntra,user9586@okicici,myntra@okaxis,Success,False,GPay UPI
GP0006237,2024-08-03,02:08:42,2,Saturday,August,8,12271.94,Shopping,Meesho,user2616@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006238,2024-02-14,00:16:21,0,Wednesday,February,2,13013.38,Shopping,Myntra,user5228@okicici,myntra@okaxis,Success,False,GPay UPI
GP0006239,2024-09-29,12:29:35,12,Sunday,September,9,240.49,Entertainment,Netflix,user6107@okicici,netflix@okaxis,Success,False,GPay UPI
GP0006240,2024-01-29,21:06:49,21,Monday,January,1,494.64,Entertainment,BookMyShow,user4340@okicici,bookmyshow@okaxis,Failed,False,GPay UPI
GP0006241,2024-12-12,04:01:58,4,Thursday,December,12,1104.6,Education,BYJU'S,user7715@okicici,byju's@okaxis,Failed,False,GPay UPI
GP0006242,2024-05-03,07:07:12,7,Friday,May,5,2723.62,Groceries,JioMart,user9892@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0006243,2024-12-12,17:19:14,17,Thursday,December,12,418.54,Food & Dining,Swiggy,user2487@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0006244,2024-05-30,06:39:31,6,Thursday,May,5,949.94,Healthcare,Apollo Pharmacy,user1602@okicici,apollo.pharmacy@okaxis,Success,False,GPay UPI
GP0006245,2024-03-27,01:59:21,1,Wednesday,March,3,1144.76,Utilities,DTH Recharge,user9558@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0006246,2024-12-30,02:21:02,2,Monday,December,12,2602.53,Shopping,Meesho,user6208@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006247,2024-06-12,20:18:15,20,Wednesday,June,6,1912.29,Healthcare,1mg,user1502@okicici,1mg@okaxis,Success,False,GPay UPI
GP0006248,2024-09-09,10:03:51,10,Monday,September,9,11663.99,Shopping,Nykaa,user6196@okicici,nykaa@okaxis,Failed,False,GPay UPI
GP0006249,2024-10-02,14:01:20,14,Wednesday,October,10,3641.71,Utilities,DTH Recharge,user8171@okicici,dth.recharge@okaxis,Failed,False,GPay UPI
GP0006250,2024-06-12,13:21:47,13,Wednesday,June,6,468.09,Utilities,Water Bill,user4371@okicici,water.bill@okaxis,Failed,False,GPay UPI
GP0006251,2024-10-01,17:06:34,17,Tuesday,October,10,4805.93,Utilities,Water Bill,user2142@okicici,water.bill@okaxis,Pending,False,GPay UPI
GP0006252,2024-04-23,06:17:44,6,Tuesday,April,4,384.39,Entertainment,BookMyShow,user8151@okicici,bookmyshow@okaxis,Success,False,GPay UPI
GP0006253,2024-11-23,08:56:44,8,Saturday,November,11,6783.01,Bank Transfer,Family Transfer,user7970@okicici,family.transfer@okaxis,Success,False,GPay UPI
GP0006254,2024-11-05,08:47:55,8,Tuesday,November,11,767.11,Entertainment,Hotstar,user9375@okicici,hotstar@okaxis,Success,False,GPay UPI
GP0006255,2024-08-20,02:00:41,2,Tuesday,August,8,801.85,Food & Dining,Swiggy,user2602@okicici,swiggy@okaxis,Success,False,GPay UPI
GP0006256,2024-04-18,09:11:32,9,Thursday,April,4,531.54,Groceries,Zepto,user7923@okicici,zepto@okaxis,Failed,False,GPay UPI
GP0006257,2024-07-11,08:01:56,8,Thursday,July,7,4242.96,Utilities,Electricity Board,user5212@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0006258,2024-10-19,01:44:06,1,Saturday,October,10,4175.3,Transport,Ola,user6152@okicici,ola@okaxis,Success,True,GPay UPI
GP0006259,2024-02-10,03:45:33,3,Saturday,February,2,2482.43,Groceries,Swiggy Instamart,user4492@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0006260,2024-04-22,20:35:42,20,Monday,April,4,9699.54,Shopping,Flipkart,user4966@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0006261,2024-11-25,06:20:44,6,Monday,November,11,837.82,Food & Dining,Dominos,user8922@okicici,dominos@okaxis,Success,False,GPay UPI
GP0006262,2024-05-25,22:09:32,22,Saturday,May,5,462.81,Recharge,Vi,user9632@okicici,vi@okaxis,Success,False,GPay UPI
GP0006263,2024-09-18,15:09:04,15,Wednesday,September,9,204.39,Food & Dining,McDonald's,user5559@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0006264,2024-04-03,09:06:33,9,Wednesday,April,4,8409.57,Education,BYJU'S,user4651@okicici,byju's@okaxis,Success,False,GPay UPI
GP0006265,2024-10-21,18:55:08,18,Monday,October,10,262.64,Recharge,BSNL,user1564@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0006266,2024-03-01,16:13:53,16,Friday,March,3,1554.94,Healthcare,PharmEasy,user6944@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0006267,2024-09-29,18:43:24,18,Sunday,September,9,12168.03,Shopping,Nykaa,user6239@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0006268,2024-07-02,23:50:25,23,Tuesday,July,7,867.09,Food & Dining,Burger King,user2893@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0006269,2024-09-27,12:08:32,12,Friday,September,9,564.87,Recharge,BSNL,user1292@okicici,bsnl@okaxis,Success,False,GPay UPI
GP0006270,2024-05-07,04:59:24,4,Tuesday,May,5,1737.51,Groceries,Blinkit,user6804@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0006271,2024-02-29,11:33:54,11,Thursday,February,2,2772.93,Groceries,DMart,user9693@okicici,dmart@okaxis,Success,False,GPay UPI
GP0006272,2024-01-20,06:33:35,6,Saturday,January,1,2051.28,Utilities,DTH Recharge,user4366@okicici,dth.recharge@okaxis,Success,False,GPay UPI
GP0006273,2024-06-14,10:48:04,10,Friday,June,6,301.26,Recharge,Jio,user2554@okicici,jio@okaxis,Failed,False,GPay UPI
GP0006274,2024-09-24,23:14:46,23,Tuesday,September,9,202.18,Groceries,JioMart,user7246@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0006275,2024-12-12,14:18:53,14,Thursday,December,12,6530.59,Education,Vedantu,user9364@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0006276,2024-03-19,05:02:15,5,Tuesday,March,3,778.34,Food & Dining,Dominos,user3010@okicici,dominos@okaxis,Success,False,GPay UPI
GP0006277,2024-05-09,00:40:28,0,Thursday,May,5,14060.96,Shopping,Meesho,user3433@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006278,2024-02-01,13:52:17,13,Thursday,February,2,1282.94,Utilities,Gas Agency,user7392@okicici,gas.agency@okaxis,Success,False,GPay UPI
GP0006279,2024-09-25,00:29:20,0,Wednesday,September,9,111.31,Utilities,Water Bill,user4509@okicici,water.bill@okaxis,Success,False,GPay UPI
GP0006280,2024-03-08,21:50:33,21,Friday,March,3,457.53,Groceries,DMart,user2902@okicici,dmart@okaxis,Success,False,GPay UPI
GP0006281,2024-11-03,06:07:16,6,Sunday,November,11,269.53,Entertainment,Netflix,user9102@okicici,netflix@okaxis,Success,False,GPay UPI
GP0006282,2024-03-31,07:16:22,7,Sunday,March,3,527.44,Transport,Rapido,user5167@okicici,rapido@okaxis,Success,False,GPay UPI
GP0006283,2024-10-07,13:31:45,13,Monday,October,10,13459.19,Shopping,Nykaa,user5139@okicici,nykaa@okaxis,Success,False,GPay UPI
GP0006284,2024-07-05,20:37:37,20,Friday,July,7,2535.91,Education,Vedantu,user7055@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0006285,2024-08-27,09:40:08,9,Tuesday,August,8,6251.61,Education,Udemy,user6609@okicici,udemy@okaxis,Success,False,GPay UPI
GP0006286,2024-11-24,21:49:16,21,Sunday,November,11,494.23,Groceries,Zepto,user4706@okicici,zepto@okaxis,Success,False,GPay UPI
GP0006287,2024-05-21,09:59:38,9,Tuesday,May,5,1160.82,Food & Dining,Burger King,user9968@okicici,burger.king@okaxis,Success,False,GPay UPI
GP0006288,2024-09-17,17:57:24,17,Tuesday,September,9,406.47,Recharge,Jio,user9004@okicici,jio@okaxis,Success,False,GPay UPI
GP0006289,2024-03-27,10:06:07,10,Wednesday,March,3,463.75,Recharge,Vi,user2630@okicici,vi@okaxis,Success,False,GPay UPI
GP0006290,2024-02-03,00:53:04,0,Saturday,February,2,8828.33,Shopping,Flipkart,user2698@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0006291,2024-01-20,16:47:24,16,Saturday,January,1,9902.92,Shopping,Flipkart,user8789@okicici,flipkart@okaxis,Success,False,GPay UPI
GP0006292,2024-12-03,06:35:40,6,Tuesday,December,12,228.62,Groceries,Swiggy Instamart,user5569@okicici,swiggy.instamart@okaxis,Success,False,GPay UPI
GP0006293,2024-02-10,05:30:23,5,Saturday,February,2,757.53,Entertainment,Amazon Prime,user3284@okicici,amazon.prime@okaxis,Success,False,GPay UPI
GP0006294,2024-03-07,01:42:04,1,Thursday,March,3,1217.92,Utilities,Gas Agency,user8931@okicici,gas.agency@okaxis,Failed,False,GPay UPI
GP0006295,2024-11-30,00:46:22,0,Saturday,November,11,44380.98,Bank Transfer,Friend Transfer,user1970@okicici,friend.transfer@okaxis,Success,False,GPay UPI
GP0006296,2024-11-18,17:10:03,17,Monday,November,11,222.06,Recharge,Vi,user5072@okicici,vi@okaxis,Success,False,GPay UPI
GP0006297,2024-06-19,17:25:46,17,Wednesday,June,6,28311.92,Bank Transfer,Friend Transfer,user4360@okicici,friend.transfer@okaxis,Failed,False,GPay UPI
GP0006298,2024-02-13,08:14:48,8,Tuesday,February,2,1203.44,Utilities,Electricity Board,user4044@okicici,electricity.board@okaxis,Success,False,GPay UPI
GP0006299,2024-11-10,11:01:37,11,Sunday,November,11,59.46,Food & Dining,Starbucks,user8313@okicici,starbucks@okaxis,Success,False,GPay UPI
GP0006300,2024-12-25,09:25:44,9,Wednesday,December,12,3631.9,Shopping,Ajio,user9903@okicici,ajio@okaxis,Success,False,GPay UPI
GP0006301,2024-03-17,15:21:49,15,Sunday,March,3,548.51,Recharge,Jio,user5559@okicici,jio@okaxis,Success,False,GPay UPI
GP0006302,2024-02-07,04:09:21,4,Wednesday,February,2,5527.55,Education,Coursera,user4422@okicici,coursera@okaxis,Success,False,GPay UPI
GP0006303,2024-03-06,15:39:50,15,Wednesday,March,3,338.92,Entertainment,Zee5,user7000@okicici,zee5@okaxis,Success,False,GPay UPI
GP0006304,2024-12-08,15:55:46,15,Sunday,December,12,1291.67,Food & Dining,Dominos,user1254@okicici,dominos@okaxis,Pending,False,GPay UPI
GP0006305,2024-07-16,04:09:28,4,Tuesday,July,7,271.09,Transport,Rapido,user4349@okicici,rapido@okaxis,Success,False,GPay UPI
GP0006306,2024-10-29,13:18:56,13,Tuesday,October,10,33523.24,Bank Transfer,Personal Transfer,user3935@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0006307,2024-01-23,12:12:58,12,Tuesday,January,1,794.1,Transport,IRCTC,user3232@okicici,irctc@okaxis,Success,False,GPay UPI
GP0006308,2024-08-17,17:43:58,17,Saturday,August,8,24861.66,Bank Transfer,Friend Transfer,user3719@okicici,friend.transfer@okaxis,Pending,False,GPay UPI
GP0006309,2024-03-26,02:55:21,2,Tuesday,March,3,36947.89,Bank Transfer,EMI Payment,user7080@okicici,emi.payment@okaxis,Success,False,GPay UPI
GP0006310,2024-11-26,01:00:48,1,Tuesday,November,11,388.01,Entertainment,Netflix,user4847@okicici,netflix@okaxis,Success,False,GPay UPI
GP0006311,2024-05-28,02:12:44,2,Tuesday,May,5,1169.12,Food & Dining,Dominos,user9084@okicici,dominos@okaxis,Success,False,GPay UPI
GP0006312,2024-03-31,11:02:45,11,Sunday,March,3,1542.82,Healthcare,Netmeds,user2131@okicici,netmeds@okaxis,Success,False,GPay UPI
GP0006313,2024-08-17,05:49:58,5,Saturday,August,8,128717.9,Shopping,Amazon,user4608@okicici,amazon@okaxis,Success,True,GPay UPI
GP0006314,2024-03-14,21:50:42,21,Thursday,March,3,108.99,Transport,RedBus,user1935@okicici,redbus@okaxis,Success,False,GPay UPI
GP0006315,2024-06-30,04:12:36,4,Sunday,June,6,955.31,Education,Vedantu,user4521@okicici,vedantu@okaxis,Success,False,GPay UPI
GP0006316,2024-11-10,20:44:28,20,Sunday,November,11,343.05,Transport,Ola,user3246@okicici,ola@okaxis,Success,False,GPay UPI
GP0006317,2024-05-24,02:36:38,2,Friday,May,5,1478.2,Food & Dining,McDonald's,user1738@okicici,mcdonald's@okaxis,Success,False,GPay UPI
GP0006318,2024-04-14,23:23:27,23,Sunday,April,4,2901.18,Shopping,Meesho,user5891@okicici,meesho@okaxis,Success,False,GPay UPI
GP0006319,2024-07-04,16:58:38,16,Thursday,July,7,576.53,Healthcare,PharmEasy,user6901@okicici,pharmeasy@okaxis,Success,False,GPay UPI
GP0006320,2024-05-07,13:36:36,13,Tuesday,May,5,2326.54,Groceries,BigBasket,user1394@okicici,bigbasket@okaxis,Success,False,GPay UPI
GP0006321,2024-06-20,07:53:02,7,Thursday,June,6,649.51,Transport,Metro Card,user2960@okicici,metro.card@okaxis,Success,False,GPay UPI
GP0006322,2024-10-17,12:13:09,12,Thursday,October,10,9082.95,Education,Coursera,user6662@okicici,coursera@okaxis,Success,False,GPay UPI
GP0006323,2024-05-01,20:36:27,20,Wednesday,May,5,16709.44,Recharge,Airtel,user6256@okicici,airtel@okaxis,Success,True,GPay UPI
GP0006324,2024-11-07,13:18:11,13,Thursday,November,11,9146.46,Shopping,Ajio,user7789@okicici,ajio@okaxis,Success,False,GPay UPI
GP0006325,2024-05-06,20:31:25,20,Monday,May,5,388.65,Entertainment,Spotify,user8318@okicici,spotify@okaxis,Failed,False,GPay UPI
GP0006326,2024-06-22,16:47:25,16,Saturday,June,6,41306.4,Bank Transfer,Personal Transfer,user4038@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0006327,2024-09-03,22:28:46,22,Tuesday,September,9,261.04,Groceries,JioMart,user2391@okicici,jiomart@okaxis,Success,False,GPay UPI
GP0006328,2024-06-12,01:04:24,1,Wednesday,June,6,34138.78,Groceries,Swiggy Instamart,user5597@okicici,swiggy.instamart@okaxis,Success,True,GPay UPI
GP0006329,2024-09-07,21:03:01,21,Saturday,September,9,1107.55,Food & Dining,Zomato,user6176@okicici,zomato@okaxis,Success,False,GPay UPI
GP0006330,2024-01-10,08:02:17,8,Wednesday,January,1,53.73,Recharge,Jio,user5218@okicici,jio@okaxis,Success,False,GPay UPI
GP0006331,2024-05-15,13:59:01,13,Wednesday,May,5,13122.28,Shopping,Myntra,user9828@okicici,myntra@okaxis,Success,False,GPay UPI
GP0006332,2024-11-23,08:26:01,8,Saturday,November,11,5793.93,Education,Udemy,user5452@okicici,udemy@okaxis,Success,False,GPay UPI
GP0006333,2024-01-03,03:47:54,3,Wednesday,January,1,1605.53,Groceries,JioMart,user1222@okicici,jiomart@okaxis,Pending,False,GPay UPI
GP0006334,2024-10-03,23:36:11,23,Thursday,October,10,119.25,Entertainment,Netflix,user6878@okicici,netflix@okaxis,Success,False,GPay UPI
GP0006335,2024-03-22,23:11:20,23,Friday,March,3,5377.55,Education,Unacademy,user9773@okicici,unacademy@okaxis,Success,False,GPay UPI
GP0006336,2024-01-08,08:24:33,8,Monday,January,1,1147.72,Groceries,Blinkit,user3326@okicici,blinkit@okaxis,Success,False,GPay UPI
GP0006337,2024-06-21,05:33:44,5,Friday,June,6,312.38,Healthcare,Practo,user2362@okicici,practo@okaxis,Success,False,GPay UPI
GP0006338,2024-08-21,23:07:49,23,Wednesday,August,8,34985.68,Bank Transfer,Personal Transfer,user2296@okicici,personal.transfer@okaxis,Success,False,GPay UPI
GP0006339,2024-12-12,14:14:56,14,Thursday,December,12,8946.6,Bank Transfer,Personal Transfer,user7292@okicici,personal.transfer@okaxis,Success,False,GPay UPI
